time_s,source_value,secondary_value,held_value
0.00533,50.2697956189,-6.28339095435,6.18173326525
0.00534,50.2296255271,-6.29103854874,6.18173326525
0.00535,50.1889503923,-6.29861464924,6.22110191973
0.00536,50.1475945956,-6.30621697581,6.22110191973
0.00537,50.1054396764,-6.31391150589,6.22110191973
0.00538,50.062511979,-6.32168377591,6.22110191973
0.00539,50.018961068,-6.32945086501,6.22110191973
0.0054,49.9749467648,-6.3371241486,6.25986403555
0.00541,49.9305203969,-6.34467527363,6.25986403555
0.00542,49.8855887634,-6.35215618559,6.25986403555
0.00543,49.8399862908,-6.35965904772,6.25986403555
0.00544,49.7935998965,-6.36724687349,6.25986403555
0.00545,49.746452738,-6.3749069934,6.29861464924
0.00546,49.6986851712,-6.3825616265,6.29861464924
0.00547,49.6504487716,-6.39012675375,6.29861464924
0.00548,49.6017937371,-6.39757467442,6.29861464924
0.00549,49.5526336087,-6.40495361305,6.29861464924
0.0055,49.5028123091,-6.41235048138,6.3371241486
0.00551,49.4522219215,-6.41982544658,6.3371241486
0.00552,49.4008826943,-6.42736747891,6.3371241486
0.00553,49.3489263273,-6.43490363033,6.3371241486
0.00554,49.2964965609,-6.44235425885,6.3371241486
0.00555,49.2436424297,-6.44969233483,6.3749069934
0.00556,49.1902837696,-6.45696261002,6.3749069934
0.00557,49.1362734789,-6.46424703371,6.3749069934
0.00558,49.0815086011,-6.47160304092,6.3749069934
0.00559,49.0260067327,-6.4790210988,6.3749069934
0.0056,48.9698914375,-6.48643280299,6.41235048138
0.00561,48.9132990133,-6.49376267066,6.41235048138
0.00562,48.8562773043,-6.50098435785,6.41235048138
0.00563,48.7987520229,-6.50813937595,6.41235048138
0.00564,48.7405845503,-6.51530498555,6.41235048138
0.00565,48.681676691,-6.52253600007,6.44969233483
0.00566,48.622043627,-6.52982425146,6.44969233483
