time_s,SRCE A_v_pu,BUS  A_v_pu,SRCE B_v_pu,BUS  B_v_pu,SRCE C_v_pu,BUS  C_v_pu,THEV A_v_pu,THEV B_v_pu,THEV C_v_pu,saturated_transformer_internal_node_10_v_pu,saturated_transformer_internal_node_11_v_pu,saturated_transformer_internal_node_12_v_pu,saturated_transformer_internal_node_13_v_pu,saturated_transformer_internal_node_14_v_pu,saturated_transformer_internal_node_15_v_pu,X_saturated_transformer_internal_top_v_pu,Y_saturated_transformer_internal_top_v_pu,Z_saturated_transformer_internal_top_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,switch_voltage_switch_fixed_1_pu,switch_voltage_switch_fixed_2_pu,switch_voltage_switch_fixed_3_pu,switch_current_switch_fixed_1_pu,switch_current_switch_fixed_2_pu,switch_current_switch_fixed_3_pu
0.0572,-256238.900787,-257127.102124,229676.590126,281172.182521,26936.2343162,24518.378201,-256368.660988,229271.900739,27096.7602489,-142.84838993,-257127.101875,281172.1711,156.206761722,24518.3965552,13.6213314195,-257127.101875,281172.1711,24518.3965552,-257127.102124,281172.182521,24518.378201,888.201336732,-51495.5923946,2417.85611521,0,0,0
0.0573,-260846.404395,-261004.481771,223054.228055,274361.884803,37091.1592382,39063.4968998,-260585.92347,222940.665309,37645.2581611,-145.002489735,-261004.481522,274361.873421,152.423263012,39063.5152194,21.7019528997,-261004.481522,274361.873421,39063.5152194,-261004.481771,274361.884803,39063.4968998,158.077376853,-51307.6567487,-1972.33766156,0,0,0
0.0574,-264774.685494,-264315.151045,216120.825585,266607.521734,47738.9341797,53566.8568118,-264432.879096,216292.618995,48140.2601015,-146.841750442,-264315.150795,266607.51044,148.115283578,53566.875097,29.7593750539,-264315.150795,266607.51044,53566.875097,-264315.151045,266607.521734,53566.8568118,-459.534449576,-50486.6961489,-5827.92263217,0,0,0
0.0575,-267922.679525,-266976.810331,209145.817017,257820.207866,58770.5207162,67778.9413247,-267904.061132,209337.209034,58566.8520982,-148.320450045,-266976.810082,257820.196595,143.233442553,67778.9595761,37.6549775423,-266976.810082,257820.196595,67778.9595761,-266976.810331,257820.207866,67778.9413247,-945.869194166,-48674.3908491,-9008.42060848,0,0,0
0.0576,-270675.47748,-269302.179637,202023.819723,246957.033291,69552.7324131,81031.735685,-270994.536837,202084.319444,68910.2173932,-149.612321882,-269302.179387,246957.021507,137.198345282,81031.7539049,45.0176410583,-269302.179387,246957.021507,81031.7539049,-269302.179637,246957.033291,81031.735685,-1373.29784299,-44933.2135679,-11479.0032719,0,0,0
0.0577,-273428.961453,-271612.765214,194537.875122,233203.468645,79588.2464441,93041.4195599,-273699.914476,194544.256978,79155.6574987,-150.895980536,-271612.764964,233203.457153,129.557476196,93041.4376196,51.6896875664,-271612.764964,233203.457153,93041.4376196,-271612.765214,233203.468645,93041.4195599,-1816.19623949,-38665.5935229,-13453.1731158,0,0,0
0.0578,-276113.334285,-273851.727572,186676.224713,214219.000138,89060.8143543,103984.335772,-276016.349561,186727.736478,89288.6130836,-152.139848512,-273851.727322,214218.989187,119.010549548,103984.353816,57.7690854533,-273851.727322,214218.989187,103984.353816,-273851.727572,214219.000138,103984.335772,-2261.60671269,-27542.7754256,-14923.5214176,0,0,0
0.0579,-278277.696221,-275652.600225,178633.656504,187761.364909,98639.56845,114539.204876,-277940.55031,178645.865646,99294.6846635,-153.14033332,-275652.599975,187761.354606,104.31186367,114539.222836,63.6329015756,-275652.599975,187761.354606,114539.222836,-275652.600225,187761.364909,114539.204876,-2625.09599604,-9127.70840502,-15899.636426,0,0,0
0.058,-279637.175564,-276783.83351,170475.421826,151873.280198,108744.768208,125147.592665,-279469.782328,170310.129265,109159.653063,-153.768796256,-276783.833261,151873.270496,84.3740391647,125147.610618,69.5264503431,-276783.833261,151873.270496,125147.610618,-276783.83351,151873.280198,125147.592665,-2853.34205356,18602.1416281,-16402.8244565,0,0,0
0.0581,-280420.330548,-277431.05873,161928.133803,102583.085724,119074.455878,135528.346892,-280601.872493,161732.37287,118869.499623,-154.128365823,-277431.058481,102583.0684,56.9905935554,135528.364894,75.2935360524,-277431.058481,102583.0684,135528.364894,-277431.05873,102583.085724,135528.346892,-2989.27181804,59345.0480789,-16453.8910134,0,0,0
0.0582,-281037.748868,-277927.825325,152935.677999,30430.1662646,128982.76659,145201.677194,-281335.212043,152924.785924,128410.426119,-154.404347264,-277927.825076,30430.1531903,16.9056406613,145201.695191,80.6676084394,-277927.825076,30430.1531903,145201.695191,-277927.825325,30430.1662646,145201.677194,-3109.92354225,122505.511735,-16218.9106035,0,0,0
0.0583,-281623.251899,-278382.829687,143585.070432,-50234.8418205,138118.426799,153956.159407,-281668.758863,143899.884489,137768.874373,-154.657127465,-278382.829438,-50234.850143,-27.9082500794,153956.177517,85.5312097319,-278382.829438,-50234.850143,153956.177517,-278382.829687,-50234.8418205,153956.159407,-3240.4222124,193819.912252,-15837.7326088,0,0,0
0.0584,-281851.561102,-278531.768982,134287.343925,-117338.795257,146768.393482,162199.033473,-281602.038963,134670.493445,146931.545519,-154.739871518,-278531.768732,-117338.799627,-65.1882220147,162199.051582,90.1105842124,-278531.768732,-117338.799627,162199.051582,-278531.768982,-117338.795257,162199.033473,-3319.79212021,251626.139182,-15430.6399911,0,0,0
0.0585,-281365.921631,-278084.785152,125159.788723,-161989.94461,155453.378951,170355.568013,-281135.147158,125249.72826,155885.418898,-154.491547168,-278084.784903,-161989.964187,-89.9944245485,170355.586121,94.6419922894,-278084.784903,-161989.964187,170355.586121,-278084.785152,-161989.94461,170355.568013,-3281.13647931,287149.733333,-14902.1890622,0,0,0
0.0586,-280166.928759,-277042.386303,116155.066675,-195951.94559,164393.621232,178598.260654,-280268.746924,115650.976358,164617.770567,-153.912436697,-277042.386054,-195951.962605,-108.862201447,178598.278753,99.2212659738,-277042.386054,-195951.962605,178598.278753,-277042.386303,-195951.94559,178598.260654,-3124.5424554,312107.012265,-14204.6394213,0,0,0
0.0587,-278703.280741,-275769.183703,106528.992429,-221565.473522,173230.28627,186620.770659,-279004.069466,105887.87809,173116.191376,-153.205101919,-275769.183454,-221565.488959,-123.091938311,186620.788757,103.678215976,-275769.183454,-221565.488959,186620.788757,-275769.183703,-221565.473522,186620.770659,-2934.09703803,328094.465951,-13390.4843894,0,0,0
0.0588,-277233.132699,-274474.991629,96086.5868003,-240866.06441,181582.117315,194105.267862,-277342.911958,95974.3073529,181368.604605,-152.486106322,-274474.991379,-240866.079716,-133.814488731,194105.285958,107.836269977,-274474.991379,-240866.079716,194105.285958,-274474.991629,-240866.06441,194105.267862,-2758.14106965,336952.651211,-12523.1505462,0,0,0
0.0589,-275516.347341,-272964.780982,85369.1155451,-256448.660742,189445.076025,201048.155541,-275287.634996,85924.3518737,189363.283122,-151.647100407,-272964.780733,-256448.674259,-142.4714857,201048.17371,111.693429839,-272964.780733,-256448.674259,201048.17371,-272964.780982,-256448.660742,201048.155541,-2551.56635889,341817.776287,-11603.0795153,0,0,0
0.059,-273125.106909,-270891.05141,75070.9885748,-269159.547253,197070.478598,207732.521139,-272841.159241,75752.2931889,197088.866053,-150.495028423,-270891.051161,-269159.560687,-149.53308927,207732.539308,115.406966282,-270891.051161,-269159.560687,207732.539308,-270891.05141,-269159.547253,207732.521139,-2234.05549836,344230.535828,-10662.0425411,0,0,0
0.0591,-269977.679041,-268187.515931,65354.692219,-279775.134702,204569.265616,214259.626881,-270006.96127,65472.5863505,204534.37492,-148.993064267,-268187.515681,-279775.148618,-155.430638121,214259.645049,119.033136138,-268187.515681,-279775.148618,214259.645049,-268187.515931,-279775.134702,214259.626881,-1790.16311061,345129.826921,-9690.36126488,0,0,0
0.0592,-266461.870011,-265169.406513,55652.9325872,-289486.675146,211757.593694,220478.402719,-266789.068632,55099.8393842,211689.229248,-147.316336813,-265169.406264,-289486.68901,-160.825938339,220478.420887,122.488011604,-265169.406264,-289486.68901,220478.420887,-265169.406513,-289486.675146,220478.402719,-1292.46349769,345139.607734,-8720.80902482,0,0,0
0.0593,-262965.133268,-262151.687075,45290.7622648,-299176.066136,218456.56733,226241.875244,-263192.05413,44648.7925311,218543.261598,-145.639826015,-262151.686826,-299176.080325,-166.208933514,226241.893411,125.689940784,-262151.686826,-299176.080325,226241.893411,-262151.687075,-299176.066136,226241.875244,-813.446192678,344466.828401,-7785.30791399,0,0,0
0.0594,-259387.625227,-259053.411075,34237.7542542,-309219.984813,224805.89725,231663.85647,-259221.029316,34134.2973008,225086.732016,-143.91856157,-259053.410825,-309219.999,-171.788888334,231663.874662,128.70215259,-259053.410825,-309219.999,231663.874662,-259053.411075,-309219.984813,231663.85647,-334.21415202,343457.739067,-6857.95922017,0,0,0
0.0595,-255258.496484,-255492.207884,23101.0639815,-319102.347482,231111.115059,237026.107778,-254881.637236,23571.2953661,231310.34187,-141.940115353,-255492.207635,-319102.361669,-177.279089816,237026.12597,131.681181094,-255492.207635,-319102.361669,237026.12597,-255492.207884,-319102.347482,237026.107778,233.711400512,342203.411463,-5914.99271935,0,0,0
0.0596,-250315.067562,-251254.862816,12458.4307944,-328343.216645,237395.969965,242358.31551,-250180.044403,12974.797331,237205.247072,-139.58603476,-251254.862567,-328343.230915,-182.412906064,242358.333702,134.643518723,-251254.862567,-328343.230915,242358.333702,-251254.862816,-328343.216645,242358.31551,939.795254577,340801.647439,-4962.34554472,0,0,0
0.0597,-244842.035891,-246572.922502,2280.77931147,-337081.146951,243254.122532,247330.043442,-245122.932037,2359.8613989,242763.070638,-136.984956807,-246572.922253,-337081.16122,-187.267311789,247330.061634,137.405589797,-246572.922253,-337081.16122,247330.061634,-246572.922502,-337081.146951,247330.043442,1730.88661136,339361.926262,-4075.92091042,0,0,0
0.0598,-239345.220522,-241854.873715,-7933.32287924,-345760.459222,248272.452559,251605.362351,-239717.486571,-8258.42802538,247975.914597,-134.363818572,-241854.873429,-345760.473491,-192.089151939,251605.380543,139.780766969,-241854.873429,-345760.473491,251605.380543,-241854.873715,-345760.459222,251605.362351,2509.65319351,337827.136342,-3332.90979222,0,0,0
0.0599,-233948.919879,-237160.90717,-18538.4206733,-354666.863203,252558.764371,255271.610947,-233971.38944,-18864.9817715,252836.371212,-131.75605938,-237160.906884,-354666.877472,-197.037154151,255271.629139,141.817571744,-237160.906884,-354666.877472,255271.629139,-237160.90717,-354666.863203,255271.610947,3211.98729092,336128.44253,-2712.84657577,0,0,0
0.06,-228248.312411,-232157.602224,-29391.0747073,-363722.47059,256700.661805,258805.98216,-227892.806162,-29444.7273463,257337.533509,-128.976445521,-232157.601938,-363722.48485,-202.068047139,258806.000352,143.781111306,-232157.601938,-363722.48485,258806.000352,-232157.602224,-363722.47059,258805.98216,3909.28981306,334331.395883,-2105.32035468,0,0,0
0.0601,-221804.111324,-226489.428467,-40113.5213813,-372652.196548,261124.521389,262554.689172,-221490.374737,-39982.6303524,261473.005089,-125.827460101,-226489.428182,-372652.210808,-207.029006004,262554.707364,145.863726313,-226489.428182,-372652.210808,262554.707364,-226489.428467,-372652.196548,262554.689172,4685.31714351,332538.675167,-1430.16778287,0,0,0
0.0602,-214679.681387,-220209.344694,-50561.7353502,-381337.904303,265570.482111,266306.394903,-214773.193369,-50463.7158529,265236.909222,-122.338524671,-220209.344409,-381337.918563,-211.854399202,266306.413095,147.948007275,-220209.344409,-381337.918563,266306.413095,-220209.344694,-381337.904303,266306.394903,5529.66330696,330776.168953,-735.912792474,0,0,0
0.0603,-207372.169783,-213700.469193,-60905.0618605,-389916.691049,269323.230751,269479.72538,-207750.807542,-60873.0896519,268623.897194,-118.722482749,-213700.468948,-389916.705309,-216.620391838,269479.743572,149.710968651,-213700.468948,-389916.705309,269479.743572,-213700.469193,-389916.691049,269479.72538,6328.29940995,329011.629188,-156.494629608,0,0,0
0.0604,-200222.602097,-207154.255221,-71282.7848985,-398501.233754,271981.16458,271748.214697,-200433.196449,-71195.9594595,271629.155908,-115.085697209,-207154.254976,-398501.248014,-221.38958223,271748.232889,150.971240494,-207154.254976,-398501.248014,271748.232889,-207154.255221,-398501.233754,271748.214697,6931.65312371,327218.448856,232.949882933,0,0,0
0.0605,-193025.394243,-200409.185285,-81555.7576229,-406977.989598,273901.344749,273401.829883,-192830.758816,-81417.6559131,274248.414729,-111.338436135,-200409.185042,-406978.003858,-226.098891032,273401.848075,151.889915597,-200409.185042,-406978.003858,273401.848075,-200409.185285,-406977.989598,273401.829883,7383.79104253,325422.231976,499.514866125,0,0,0
0.0606,-185300.910245,-193088.451314,-91505.656313,-415169.090512,275808.458103,275029.252577,-184954.298124,-91523.6534225,276477.951546,-107.271361705,-193088.45107,-415169.104771,-230.649502651,275029.270769,152.794039316,-193088.45107,-415169.104771,275029.270769,-193088.451314,-415169.090512,275029.252577,7787.54106833,323663.434199,779.205526113,0,0,0
0.0607,-176892.602843,-185075.911197,-101199.843178,-423128.794915,278005.136,276876.263235,-176815.007253,-101499.590812,278314.598066,-102.81995053,-185075.910954,-423128.809174,-235.071560652,276876.281427,153.820156348,-185075.910954,-423128.809174,276876.281427,-185075.911197,-423128.794915,276876.263235,8183.30835386,321928.951737,1128.87276407,0,0,0
0.0608,-168157.792856,-176667.260424,-110980.217822,-431134.430228,280069.300915,278599.835398,-168424.452582,-111331.29173,279755.744312,-98.1484778792,-176667.260183,-431134.444487,-239.519135826,278599.85359,154.777696439,-176667.260183,-431134.444487,278599.85359,-176667.260424,-431134.430228,278599.835398,8509.46756807,320154.212406,1469.46551675,0,0,0
0.0609,-159530.473633,-168003.655473,-121017.380457,-439324.151156,281351.36334,279672.108297,-159794.557548,-121004.784789,280799.342338,-93.335364082,-168003.655348,-439324.165415,-244.068980786,279672.126489,155.373403605,-168003.655348,-439324.165415,279672.126489,-168003.655473,-439324.151156,279672.108297,8473.18184077,318306.770699,1679.25504303,0,0,0
0.061,-151001.045618,-158934.716486,-130984.862651,-447432.252835,281674.939631,279949.720222,-150937.585704,-130506.323429,281443.909133,-88.2970645978,-158934.716276,-447432.267094,-248.573481719,279949.738414,155.527632452,-158934.716276,-447432.267094,279949.738414,-158934.716486,-447432.252835,279949.720222,7933.67086831,316447.390184,1725.21940926,0,0,0
0.0611,-142161.946159,-149085.393355,-140335.546637,-455013.762185,281455.344476,279770.083721,-141866.123292,-139822.405442,281688.528734,-82.8252184176,-149085.393152,-455013.776444,-252.785431358,279770.101913,155.427834396,-149085.393152,-455013.776444,279770.101913,-149085.393355,-455013.762185,279770.083721,6923.44719601,314678.215548,1685.26075435,0,0,0
0.0612,-132733.208428,-138102.692051,-148925.221961,-461951.078348,281171.116267,279522.000003,-132593.061356,-148939.792165,281532.853521,-76.7237175443,-138102.69158,-461951.092607,-256.639495893,279522.018195,155.290010108,-138102.69158,-461951.092607,279522.018195,-138102.692051,-461951.078348,279522.000003,5369.48362298,313025.856387,1649.11626367,0,0,0
0.0613,-122931.717353,-125859.968683,-157246.016244,-468643.635822,280848.855125,279227.089835,-123131.577424,-157845.527294,280977.104718,-69.9222043137,-125859.967765,-468643.650081,-260.357583378,279227.108027,155.126171126,-125859.967765,-468643.650081,279227.108027,-125859.968683,-468643.635822,279227.089835,2928.25132957,311397.619579,1621.76528953,0,0,0
0.0614,-113211.742201,-112327.728643,-165921.890558,-475597.995073,280137.35237,278600.023735,-113495.116783,-166526.955292,280022.072075,-62.4042931984,-112327.727757,-475598.009332,-264.221116296,278600.041927,154.77780107,-112327.727757,-475598.009332,278600.041927,-112327.728643,-475597.995073,278600.023735,-884.013557443,309676.104516,1537.32863532,0,0,0
0.0615,-103699.03136,-97733.0408623,-174991.504718,-482845.171173,278794.250452,277443.933138,-103697.37337,-174971.739374,278669.112745,-54.2961333174,-97733.0399713,-482845.185431,-268.24732524,277443.951329,154.135528516,-97733.0399713,-482845.185431,277443.951329,-97733.0408623,-482845.171173,277443.933138,-5965.9904973,307853.666455,1350.31731469,0,0,0
0.0616,-94051.0757905,-82083.5797311,-183810.643676,-489861.355838,276939.700584,275856.50716,-93752.2703162,-183167.879041,276920.149357,-45.6019882622,-82083.578872,-489861.370097,-272.145205609,275856.525351,153.253625195,-82083.578872,-489861.370097,275856.525351,-82083.5797311,-489861.355838,275856.50716,-11967.4960593,306050.712162,1083.19342443,0,0,0
0.0617,-83897.4197432,-65058.8237929,-191719.111091,-496109.769053,274805.723489,274026.348102,-83673.940156,-191103.727128,274777.667284,-36.1437905639,-65058.8230151,-496109.783311,-275.616546284,274026.366294,152.236870163,-65058.8230151,-496109.783311,274026.366294,-65058.8237929,-496109.769053,274026.348102,-18838.5959503,304390.657962,779.375386991,0,0,0
0.0618,-73327.9283689,-45956.508791,-198743.093284,-501611.330348,272373.18741,271938.015952,-73476.7047483,-198768.006362,272244.71111,-25.5313934078,-45956.5081341,-501611.344607,-278.672969226,271938.034144,151.076685635,-45956.5081341,-501611.344607,271938.034144,-45956.508791,-501611.330348,271938.015952,-27371.4195779,302868.237064,435.171458094,0,0,0
0.0619,-62815.1253735,-25529.4287127,-205546.643683,-506905.240443,269407.955319,269401.397863,-63175.0549226,-206149.825383,269324.880306,-14.1830156584,-25529.4281852,-506905.254701,-281.61403039,269401.416055,149.667453364,-25529.4281852,-506905.254701,269401.416055,-25529.4287127,-506905.240443,269401.397863,-37285.6966609,301358.59676,6.5574553542,0,0,0
0.062,-52649.8670331,-4616.5895471,-212691.896961,-512405.928251,265846.25349,266364.819949,-52783.629887,-213238.694222,266022.324109,-2.56477175111,-4616.589152,-512405.942431,-284.669968017,266364.838141,147.980465634,-4616.589152,-512405.942431,266364.838141,-4616.5895471,-512405.928251,266364.819949,-48033.277486,299714.031291,-518.566458561,0,0,0
0.0621,-42588.6177425,16352.1736649,-220048.081071,-517939.443581,261978.349789,263064.285688,-42317.196425,-220024.539208,262341.735633,9.0845410707,16352.1739273,-517939.457761,-287.7441432,263064.30388,146.146835489,16352.1739273,-517939.457761,263064.30388,16352.1736649,-517939.443581,263064.285688,-58940.7914074,297891.36251,-1085.9358989,0,0,0
0.0622,-32155.5001373,37129.8136233,-226979.424297,-522908.414127,258124.365273,259760.072625,-31790.6279114,-226497.717284,258288.345195,20.6276743078,37129.8137541,-522908.428168,-290.504682316,259760.090817,144.311161565,37129.8137541,-522908.428168,259760.090817,37129.8136233,-522908.414127,259760.072625,-69285.3137606,295928.98983,-1635.70735229,0,0,0
0.0623,-21241.2695537,57184.6143707,-233057.666949,-526790.952245,254177.655033,256365.72904,-21218.883176,-232649.02971,253867.912886,31.769230208,57184.6143745,-526790.966271,-292.661647928,256365.747232,142.425415129,57184.6143745,-526790.966271,256365.747232,57184.6143707,-526790.952245,256365.72904,-78425.8839244,293733.285296,-2188.07400755,0,0,0
0.0624,-10263.8870632,75588.549078,-238458.300153,-529540.469588,249635.796866,252473.251969,-10616.9852465,-238469.735135,249086.720381,41.993638314,75588.5489652,-529540.483759,-294.189157644,252473.270161,140.262927867,75588.5489652,-529540.483759,252473.270161,75588.549078,-529540.469588,252473.251969,-85852.4361412,291082.169436,-2837.45510259,0,0,0
0.0625,313.901232264,92333.5801394,-243650.125018,-530037.809566,244168.188025,247814.259241,-1.89095210631e-08,-243951.562017,243951.562017,51.2964332343,92333.5798218,-530037.822996,-294.46545722,247814.277433,137.674598574,92333.5798218,-530037.822996,247814.277433,92333.5801394,-530037.809566,247814.259241,-92019.6789071,286387.684547,-3646.07121606,0,0,0
0.0626,10522.3203084,107908.324509,-248856.784839,-524075.09605,238063.262786,242623.353431,10616.9852465,-249086.720381,238469.735135,59.9490689773,107908.324159,-524075.110563,-291.152839202,242623.371624,134.790762013,107908.324159,-524075.110563,242623.371624,107908.324509,-524075.09605,242623.353431,-97386.0042001,275218.311211,-4560.09064506,0,0,0
0.0627,20853.2724582,122471.444984,-253722.347447,-497725.699484,232011.252624,237461.614086,21218.883176,-253867.912886,232649.02971,68.0396913673,122471.444461,-497725.696626,-276.514275903,237461.632278,131.923129043,122471.444461,-497725.696626,237461.632278,122471.444984,-497725.699484,237461.614086,-101618.172526,244003.352037,-5450.36146115,0,0,0
0.0628,31586.234424,135978.318586,-258324.230031,-372295.319275,226281.792761,232520.097048,31790.6279114,-258288.345195,226497.717284,75.543510017,135978.318031,-372295.346802,-206.830748223,232520.115248,129.177841805,135978.318031,-372295.346802,232520.115248,135978.318586,-372295.319275,232520.097048,-104392.084162,113971.089244,-6238.30428717,0,0,0
0.0629,42564.2740062,148556.422688,-262218.258013,-143955.041002,220531.628213,227500.250654,42317.196425,-262341.735633,220024.539208,82.5313455336,148556.42196,-143955.081979,-79.9750455441,227500.268855,126.389038253,148556.42196,-143955.081979,227500.268855,148556.422688,-143955.041002,227500.250654,-105992.148682,-118263.217011,-6968.62244039,0,0,0
